;REPORTE SEMANAL COMIDA RAPIDA,,,,,,,
;Filtro:(Fecha Venta  Between  9/11/2020 AND 15/11/2020)  AND (Departamento  = COMIDA RAPIDA) ,,,,,,,
Article Description,Category,Departament,Date of Sale,Sold Quantity,Total Sales,Total (Without Tax),Sale hour
OR 1 ALA,ORD/POLLO,COMIDA RAPIDA,15/11/2020 18:00:30,2,57.6,50.087,18:00:30.0000000
OR 1 ALA,ORD/POLLO,COMIDA RAPIDA,15/11/2020 17:54:29,1,36,31.3044,17:54:29.0000000
OR 1 ALA,ORD/POLLO,COMIDA RAPIDA,12/11/2020 16:57:39,1,32.4,28.1739,16:57:39.0000000
OR 1 ALA,ORD/POLLO,COMIDA RAPIDA,12/11/2020 17:52:54,1,36,31.3044,17:52:54.0000000
OR 1 ALA,ORD/POLLO,COMIDA RAPIDA,12/11/2020 20:54:28,2,57.6,50.087,20:54:28.0000000
OR 1 ALA,ORD/POLLO,COMIDA RAPIDA,12/11/2020 22:01:19,1,28.8,25.0435,22:01:19.0000000
OR 1 ALA,ORD/POLLO,COMIDA RAPIDA,13/11/2020 11:14:30,3,108,93.913,11:14:30.0000000
 OR 1 MUSLO O PIERNA,,,,4.00,L162.00,L140.87,
OR 1 MUSLO O PIERNA,ORD/POLLO,COMIDA RAPIDA,13/11/2020 19:21:05,1,36,31.3044,19:21:05.0000000
OR 1 MUSLO O PIERNA,ORD/POLLO,COMIDA RAPIDA,9/11/2020 10:22:17,1,45,39.1304,10:22:17.0000000
OR 1 MUSLO O PIERNA,ORD/POLLO,COMIDA RAPIDA,9/11/2020 20:21:17,1,36,31.3044,20:21:17.0000000
OR 1 MUSLO O PIERNA,ORD/POLLO,COMIDA RAPIDA,15/11/2020 18:25:53,1,45,39.1304,18:25:53.0000000
 OR 2PZAS MUSLO Y PIERNA,,,,6.00,L528.00,L459.13,
OR 2PZAS MUSLO Y PIERNA,ORD/POLLO,COMIDA RAPIDA,9/11/2020 13:32:08,1,88,76.5217,13:32:08.0000000
OR 2PZAS MUSLO Y PIERNA,ORD/POLLO,COMIDA RAPIDA,9/11/2020 14:34:36,1,88,76.5217,14:34:36.0000000
OR 2PZAS MUSLO Y PIERNA,ORD/POLLO,COMIDA RAPIDA,14/11/2020 12:13:39,1,88,76.5217,12:13:39.0000000
OR 2PZAS MUSLO Y PIERNA,ORD/POLLO,COMIDA RAPIDA,14/11/2020 08:10:25,1,88,76.5217,08:10:25.0000000
OR 2PZAS MUSLO Y PIERNA,ORD/POLLO,COMIDA RAPIDA,15/11/2020 16:55:09,1,88,76.5217,16:55:09.0000000
OR 2PZAS MUSLO Y PIERNA,ORD/POLLO,COMIDA RAPIDA,12/11/2020 15:26:10,1,88,76.5217,15:26:10.0000000
 OR 3PZAS DE POLLO ,,,,6.00,L644.00,L560.00,
OR 3PZAS DE POLLO ,ORD/POLLO,COMIDA RAPIDA,14/11/2020 18:49:05,1,92,80,18:49:05.0000000
OR 3PZAS DE POLLO ,ORD/POLLO,COMIDA RAPIDA,10/11/2020 22:03:55,2,230,200,22:03:55.0000000
OR 3PZAS DE POLLO ,ORD/POLLO,COMIDA RAPIDA,11/11/2020 17:19:33,1,115,100,17:19:33.0000000
OR 3PZAS DE POLLO ,ORD/POLLO,COMIDA RAPIDA,15/11/2020 18:09:47,1,92,80,18:09:47.0000000
OR 3PZAS DE POLLO ,ORD/POLLO,COMIDA RAPIDA,12/11/2020 18:14:46,1,115,100,18:14:46.0000000
 OR 4 TENDERS,,,,1.00,L72.00,L62.61,
OR 4 TENDERS,ORD/POLLO,COMIDA RAPIDA,12/11/2020 15:01:44,1,72,62.6087,15:01:44.0000000
 OR 6ALITAS CRISPY BARBACOA,,,,17.00,"L2,647.35","L2,302.04",
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,13/11/2020 14:33:02,1,159,138.2609,14:33:02.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,13/11/2020 17:58:06,3,477,414.7826,17:58:06.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,9/11/2020 20:22:38,1,159,138.2609,20:22:38.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,14/11/2020 11:31:20,1,159,138.2609,11:31:20.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,14/11/2020 17:02:27,1,159,138.2609,17:02:27.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,14/11/2020 21:28:57,1,159,138.2609,21:28:57.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,10/11/2020 15:30:04,1,159,138.2609,15:30:04.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,10/11/2020 19:22:47,1,127.2,110.6087,19:22:47.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,11/11/2020 09:54:13,1,159,138.2609,09:54:13.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,11/11/2020 17:40:01,1,159,138.2609,17:40:01.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,15/11/2020 10:02:42,1,135.15,117.5217,10:02:42.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,15/11/2020 12:02:33,1,159,138.2609,12:02:33.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,12/11/2020 16:03:10,1,159,138.2609,16:03:10.0000000
OR 6ALITAS CRISPY BARBACOA,ORD/POLLO,COMIDA RAPIDA,12/11/2020 17:18:01,2,318,276.5217,17:18:01.0000000
 OR 6ALITAS HONEY MUSTARD,,,,6.00,L954.00,L829.57,
OR 6ALITAS HONEY MUSTARD,ORD/POLLO,COMIDA RAPIDA,14/11/2020 17:21:21,1,159,138.2609,17:21:21.0000000
OR 6ALITAS HONEY MUSTARD,ORD/POLLO,COMIDA RAPIDA,14/11/2020 20:37:43,1,159,138.2609,20:37:43.0000000
OR 6ALITAS HONEY MUSTARD,ORD/POLLO,COMIDA RAPIDA,11/11/2020 19:52:09,1,159,138.2609,19:52:09.0000000
OR 6ALITAS HONEY MUSTARD,ORD/POLLO,COMIDA RAPIDA,15/11/2020 19:55:23,3,477,414.7826,19:55:23.0000000
 OR 8 PZAS POLLO,,,,6.00,"L1,584.00","L1,377.39",
OR 8 PZAS POLLO,ORD/POLLO,COMIDA RAPIDA,9/11/2020 16:26:14,1,264,229.5652,16:26:14.0000000
OR 8 PZAS POLLO,ORD/POLLO,COMIDA RAPIDA,11/11/2020 13:07:13,1,264,229.5652,13:07:13.0000000
OR 8 PZAS POLLO,ORD/POLLO,COMIDA RAPIDA,11/11/2020 16:39:55,1,264,229.5652,16:39:55.0000000
OR 8 PZAS POLLO,ORD/POLLO,COMIDA RAPIDA,12/11/2020 12:17:30,1,264,229.5652,12:17:30.0000000
OR 8 PZAS POLLO,ORD/POLLO,COMIDA RAPIDA,15/11/2020 12:38:35,1,264,229.5652,12:38:35.0000000
OR 8 PZAS POLLO,ORD/POLLO,COMIDA RAPIDA,15/11/2020 15:59:37,1,264,229.5652,15:59:37.0000000
 OR AROS DE CEBOLLA ,,,,6.00,L192.00,L166.96,
OR AROS DE CEBOLLA ,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 12:16:01,1,32,27.8261,12:16:01.0000000
OR AROS DE CEBOLLA ,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 12:10:19,1,32,27.8261,12:10:19.0000000
OR AROS DE CEBOLLA ,COMPLEMENTOS,COMIDA RAPIDA,10/11/2020 14:55:50,1,32,27.8261,14:55:50.0000000
OR AROS DE CEBOLLA ,COMPLEMENTOS,COMIDA RAPIDA,12/11/2020 12:00:17,1,32,27.8261,12:00:17.0000000
OR AROS DE CEBOLLA ,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 08:21:56,1,32,27.8261,08:21:56.0000000
OR AROS DE CEBOLLA ,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 11:53:33,1,32,27.8261,11:53:33.0000000
 OR BALEADA,,,,161.00,"L4,761.00","L4,140.00",
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 06:25:58,2,60,52.1739,06:25:58.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 07:12:13,1,30,26.087,07:12:13.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 07:36:08,3,90,78.2609,07:36:08.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 07:37:04,3,90,78.2609,07:37:04.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 07:50:14,1,30,26.087,07:50:14.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 07:54:18,2,60,52.1739,07:54:18.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:32:22,1,30,26.087,08:32:22.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:53:56,1,30,26.087,08:53:56.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:57:51,1,30,26.087,09:57:51.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 07:55:48,1,30,26.087,07:55:48.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:17:33,3,90,78.2609,08:17:33.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:22:37,1,30,26.087,08:22:37.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 07:30:15,2,60,52.1739,07:30:15.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 07:55:29,7,210,182.6087,07:55:29.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:03:51,1,30,26.087,08:03:51.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 09:10:40,2,60,52.1739,09:10:40.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 09:27:09,2,60,52.1739,09:27:09.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 09:49:07,1,30,26.087,09:49:07.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 09:56:37,1,30,26.087,09:56:37.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 14:07:59,1,27,23.4783,14:07:59.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 20:01:36,3,72,62.6087,20:01:36.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 20:22:16,2,60,52.1739,20:22:16.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:14:31,5,150,130.4348,07:14:31.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:26:16,4,120,104.3478,07:26:16.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:42:19,1,30,26.087,07:42:19.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:54:07,1,30,26.087,07:54:07.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:23:48,1,30,26.087,08:23:48.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:44:55,1,30,26.087,08:44:55.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:46:58,1,30,26.087,08:46:58.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:40:21,1,30,26.087,08:40:21.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:08:42,2,60,52.1739,09:08:42.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:29:44,1,30,26.087,09:29:44.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:43:33,1,30,26.087,09:43:33.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:47:37,1,30,26.087,09:47:37.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 16:28:34,1,30,26.087,16:28:34.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 18:18:50,2,60,52.1739,18:18:50.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 07:05:41,1,30,26.087,07:05:41.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 06:51:06,2,60,52.1739,06:51:06.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 07:35:10,1,30,26.087,07:35:10.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 06:48:02,-2,-60,-52.1739,06:48:02.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 06:43:53,2,60,52.1739,06:43:53.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 07:36:19,1,30,26.087,07:36:19.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 07:49:31,1,27,23.4783,07:49:31.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 07:33:40,2,60,52.1739,07:33:40.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:35:53,4,120,104.3478,07:35:53.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:58:11,1,30,26.087,07:58:11.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 11:51:40,1,24,20.8696,11:51:40.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 09:12:55,2,60,52.1739,09:12:55.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 11:20:58,1,30,26.087,11:20:58.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 12:29:36,4,120,104.3478,12:29:36.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 20:02:56,4,96,83.4783,20:02:56.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 06:21:56,1,30,26.087,06:21:56.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 07:28:43,2,60,52.1739,07:28:43.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 08:19:44,2,60,52.1739,08:19:44.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 08:20:23,3,90,78.2609,08:20:23.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 08:29:23,2,60,52.1739,08:29:23.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 09:17:20,1,27,23.4783,09:17:20.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 11:01:37,3,90,78.2609,11:01:37.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 12:48:30,2,60,52.1739,12:48:30.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 12:44:11,3,90,78.2609,12:44:11.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 16:20:44,2,60,52.1739,16:20:44.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 08:06:57,1,24,20.8696,08:06:57.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 07:01:03,1,30,26.087,07:01:03.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 07:13:14,1,30,26.087,07:13:14.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 07:36:14,1,24,20.8696,07:36:14.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 09:24:57,2,60,52.1739,09:24:57.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 09:35:32,2,60,52.1739,09:35:32.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 08:40:26,1,30,26.087,08:40:26.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 08:14:24,2,60,52.1739,08:14:24.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 09:40:47,2,60,52.1739,09:40:47.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 08:20:05,3,90,78.2609,08:20:05.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:05:37,2,60,52.1739,09:05:37.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:11:45,2,60,52.1739,09:11:45.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:15:05,1,30,26.087,09:15:05.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:17:37,2,60,52.1739,09:17:37.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:23:49,2,60,52.1739,09:23:49.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:26:54,2,60,52.1739,10:26:54.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:58:22,3,90,78.2609,10:58:22.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:16:00,1,30,26.087,10:16:00.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:18:03,1,30,26.087,10:18:03.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 11:20:26,1,30,26.087,11:20:26.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 17:47:29,3,90,78.2609,17:47:29.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 18:48:19,3,90,78.2609,18:48:19.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 19:30:35,4,120,104.3478,19:30:35.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 21:04:05,2,60,52.1739,21:04:05.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:51:43,3,90,78.2609,09:51:43.0000000
OR BALEADA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 20:00:47,2,60,52.1739,20:00:47.0000000
 OR CROISSANT,,,,63.00,"L2,898.00","L2,520.00",
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 06:12:23,1,46,40,06:12:23.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:23:46,2,92,80,09:23:46.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:44:42,1,46,40,09:44:42.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 07:55:48,1,46,40,07:55:48.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 07:35:11,1,46,40,07:35:11.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 07:39:24,1,46,40,07:39:24.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:54:51,1,46,40,08:54:51.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 06:56:06,1,46,40,06:56:06.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 06:17:40,1,46,40,06:17:40.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 06:51:35,1,46,40,06:51:35.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:16:53,1,46,40,08:16:53.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:57:19,1,46,40,08:57:19.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:25:28,2,92,80,09:25:28.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 10:23:36,4,184,160,10:23:36.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 20:55:59,2,92,80,20:55:59.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 06:42:45,1,46,40,06:42:45.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 07:33:40,1,46,40,07:33:40.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 08:40:54,1,46,40,08:40:54.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 08:41:57,1,46,40,08:41:57.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 06:53:44,1,46,40,06:53:44.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:00:47,1,46,40,08:00:47.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 10:25:27,2,92,80,10:25:27.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 11:02:33,1,46,40,11:02:33.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 13:48:38,1,46,40,13:48:38.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 18:25:09,1,46,40,18:25:09.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 09:05:53,1,46,40,09:05:53.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 10:07:09,1,46,40,10:07:09.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 20:27:14,3,138,120,20:27:14.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 06:28:22,2,92,80,06:28:22.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 06:47:02,1,46,40,06:47:02.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 08:05:15,1,46,40,08:05:15.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 08:55:02,1,46,40,08:55:02.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 09:34:10,2,92,80,09:34:10.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 08:03:11,1,46,40,08:03:11.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 07:18:48,2,92,80,07:18:48.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 07:33:50,1,46,40,07:33:50.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 09:00:02,2,92,80,09:00:02.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 09:04:07,2,92,80,09:04:07.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 09:08:26,1,46,40,09:08:26.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 08:29:14,2,92,80,08:29:14.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:57:39,1,46,40,07:57:39.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 08:08:23,1,46,40,08:08:23.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:59:31,1,46,40,07:59:31.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:01:29,1,46,40,09:01:29.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:18:10,1,46,40,09:18:10.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 11:51:40,1,46,40,11:51:40.0000000
OR CROISSANT,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:19:51,2,92,80,08:19:51.0000000
 OR DE PAPAS ,,,,53.00,"L1,938.80","L1,685.91",
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 08:44:53,1,37,32.1739,08:44:53.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 12:38:58,1,37,32.1739,12:38:58.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 14:33:02,1,37,32.1739,14:33:02.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 15:41:26,1,37,32.1739,15:41:26.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 18:10:58,1,37,32.1739,18:10:58.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 17:22:26,1,37,32.1739,17:22:26.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 08:34:42,1,37,32.1739,08:34:42.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 10:22:17,1,37,32.1739,10:22:17.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 11:44:27,1,37,32.1739,11:44:27.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 21:45:52,1,37,32.1739,21:45:52.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,14/11/2020 11:55:17,1,37,32.1739,11:55:17.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,14/11/2020 12:29:00,1,37,32.1739,12:29:00.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,14/11/2020 06:57:06,1,37,32.1739,06:57:06.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 17:55:47,2,74,64.3478,17:55:47.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 18:16:35,1,37,32.1739,18:16:35.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 18:54:53,1,37,32.1739,18:54:53.0000000
OR DE PAPAS ,COMPLEMENTOS,COMIDA RAPIDA,10/11/2020 06:42:45,1,37,32.1739,06:42:45.0000000
